step_time,radius,diffusion_coef,tx_count,tx_centers,molecule_counts,rx_center,from,"first_rotations(x,y,z)","second_rotations(x,y,z)"
9.999999974752427e-07,5,79.4000015258789,2,"[[-4.826487162101921, 5.06011107897641, -2.673674155638863], [-2.1115637798670006, 0.6359961541748844, 8.63429170459213]]","[10000, 10000]","[0, 0, 0]","[1418, 3079]","[119.73567962646484, 159.07589721679688, 313.6463317871094]","[332.98931884765625, 284.3274841308594, 163.2378692626953]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-8.603696806642237, -11.151843894680322, 3.7075249440773916], [9.97523095134154, -1.0855889781506134, -7.1143112268937205]]","[10000, 10000]","[0, 0, 0]","[2761, 503]","[115.96805572509766, 345.2528381347656, 232.3496551513672]","[69.20543670654297, 35.337074279785156, 353.7890319824219]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-3.153513232912551, -1.2144475838320024, 4.789792483602759], [4.99980215609586, 3.322612355499091, 6.876949465943318]]","[10000, 10000]","[0, 0, 0]","[2759, 819]","[159.16188049316406, 305.20361328125, 201.06216430664062]","[100.4802474975586, 311.1189270019531, 33.60597610473633]"
9.999999974752427e-07,5,79.4000015258789,2,"[[3.175341119539111, 1.7501379154392473, 4.8678991546367545], [2.4855872542516133, 6.988257621875454, -11.173300795822403]]","[10000, 10000]","[0, 0, 0]","[796, 2548]","[21.487754821777344, 233.3205108642578, 208.86203002929688]","[32.03729248046875, 56.422733306884766, 70.42051696777344]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-0.7430696682800432, 7.397811475167171, 10.647456019109052], [-2.3337709253282664, -10.978752605591609, 2.7850902417626076]]","[10000, 10000]","[0, 0, 0]","[1202, 2835]","[44.08470153808594, 304.9263000488281, 95.73580932617188]","[333.0322265625, 193.9356689453125, 77.99917602539062]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-0.11134834291812637, -0.08821743200496893, 9.659256631340266], [1.4932198392571954, 0.3501085429623025, 11.706669157696318]]","[10000, 10000]","[0, 0, 0]","[1097, 753]","[315.267333984375, 270.84259033203125, 218.38856506347656]","[60.76128387451172, 262.53607177734375, 193.19552612304688]"
9.999999974752427e-07,5,79.4000015258789,2,"[[3.340038876049998, 1.4145343976563245, -5.201922091897128], [-6.740496444932422, -3.0095265194272343, -6.123808974107066]]","[10000, 10000]","[0, 0, 0]","[1137, 253]","[192.18203735351562, 124.88751220703125, 202.95306396484375]","[269.556884765625, 140.3216552734375, 24.060016632080078]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-0.4341642647228706, 1.610607314632655, 13.476788175933113], [-1.4140319392839547, -2.454010438037561, -6.84615915363622]]","[10000, 10000]","[0, 0, 0]","[1213, 2057]","[333.86956787109375, 277.0559387207031, 105.08637237548828]","[340.38671875, 112.474853515625, 60.04890823364258]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-0.8557488358797727, -0.7818373033492031, -5.500792804631131], [-11.63028160207541, -7.010987330388805, 0.5261937618828102]]","[10000, 10000]","[0, 0, 0]","[920, 1172]","[265.44476318359375, 78.10071563720703, 222.41574096679688]","[290.7978820800781, 182.21896362304688, 31.082489013671875]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-5.830411104592608, -0.3928509540598974, 12.01420436928142], [1.894654636554662, 8.86806982200575, -11.690696119239075]]","[10000, 10000]","[0, 0, 0]","[906, 2798]","[53.53496170043945, 244.06201171875, 3.8547420501708984]","[153.737060546875, 52.20008087158203, 77.94012451171875]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-5.804536186988684, 2.1194961572083897, -12.161459762446261], [6.1824284389737, -7.520306415804243, 0.7622981136008581]]","[10000, 10000]","[0, 0, 0]","[2383, 515]","[324.3477478027344, 63.064292907714844, 159.9405975341797]","[39.98366928100586, 355.52276611328125, 309.4235534667969]"
9.999999974752427e-07,5,79.4000015258789,2,"[[5.555614241897127, -2.7757467951109334, 8.789427933770432], [6.507186039981833, 4.197629121880717, -11.202857999371172]]","[10000, 10000]","[0, 0, 0]","[2728, 475]","[235.8643035888672, 234.7556915283203, 153.4519500732422]","[265.59820556640625, 124.65291595458984, 212.82508850097656]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-2.405184064344418, -4.603704201976256, 11.94810374582024], [1.6365364391659203, -9.79456197036707, 6.118379262421173]]","[10000, 10000]","[0, 0, 0]","[1705, 565]","[52.27370071411133, 246.50424194335938, 62.41539001464844]","[101.07258605957031, 211.63845825195312, 99.48571014404297]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-1.1601421356005728, 11.617230472347812, 8.268813873194597], [-10.354628247088653, 4.1936267352543535, 4.614268394962555]]","[10000, 10000]","[0, 0, 0]","[2360, 121]","[17.512550354003906, 324.6920166015625, 95.70287322998047]","[269.2901611328125, 337.5576477050781, 157.95204162597656]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-7.018621480734811, 1.9077137113395426, -1.1247875339201783], [1.4368520782829584, -0.07543652498516824, -11.157214996862967]]","[10000, 10000]","[0, 0, 0]","[791, 1102]","[346.8636474609375, 171.2090301513672, 344.7939453125]","[336.2945861816406, 82.6517105102539, 356.9946594238281]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-1.8556033452782787, 8.824602730689007, 6.580294219851945], [1.6396244813910572, 1.493928166494461, 13.542558617594475]]","[10000, 10000]","[0, 0, 0]","[794, 3062]","[156.96453857421875, 323.881103515625, 101.87493133544922]","[148.1346893310547, 279.30194091796875, 42.33791732788086]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-0.2560891200187904, -7.118851975739093, 0.7579574677251386], [1.3310504812088675, 9.64110058418544, 2.541518337152433]]","[10000, 10000]","[0, 0, 0]","[2069, 888]","[174.7579345703125, 186.07359313964844, 87.93976593017578]","[98.92272186279297, 345.3648376464844, 82.13943481445312]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-6.055864048043275, 3.216185575048907, -2.8334891026175604], [7.145445890630038, -1.4917986336346363, 2.640942930015687]]","[10000, 10000]","[0, 0, 0]","[2466, 314]","[234.53929138183594, 22.451913833618164, 152.02784729003906]","[321.8575439453125, 340.1100158691406, 348.2073974609375]"
9.999999974752427e-07,5,79.4000015258789,2,"[[1.975626087492075, 3.464941432859863, 12.363148071221879], [-8.505120941844748, 8.72936006692908, -5.404620108032049]]","[10000, 10000]","[0, 0, 0]","[1858, 822]","[188.28009033203125, 287.8807373046875, 60.30925369262695]","[90.81131744384766, 23.914918899536133, 134.2545623779297]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-2.4108305612410157, 1.7668373391625858, 8.503439959159042], [-8.972944540487457, 10.043429363938975, -2.048896365419745]]","[10000, 10000]","[0, 0, 0]","[2118, 3183]","[325.2458801269531, 250.63348388671875, 323.76324462890625]","[201.13531494140625, 8.650188446044922, 131.77806091308594]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-0.7376596939001298, -5.569091064142942, -8.86457222598371], [-12.005182578125533, -1.1852219204006993, 3.2652140361757542]]","[10000, 10000]","[0, 0, 0]","[66, 1086]","[201.03533935546875, 122.36360168457031, 82.45475006103516]","[131.82020568847656, 195.14523315429688, 5.638303756713867]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-3.033967638258768, 4.028679396261754, -4.113920064007681], [3.3135261536011273, -3.968005374250381, -4.380854939660752]]","[10000, 10000]","[0, 0, 0]","[2878, 2814]","[326.4940185546875, 140.79537963867188, 306.9831237792969]","[278.927978515625, 139.72105407714844, 129.8639373779297]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-9.727095653724412, 5.5520036570036115, -7.185397768789133], [-1.22148733914105, -6.414725394964089, 0.7933485218011533]]","[10000, 10000]","[0, 0, 0]","[2776, 2578]","[245.02781677246094, 147.31777954101562, 330.28326416015625]","[221.60057067871094, 186.92709350585938, 79.2188491821289]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-2.025029384822292, -3.7297183314158953, -9.932475406233433], [0.8383786077587257, 4.313194421775597, -14.240801006186944]]","[10000, 10000]","[0, 0, 0]","[1609, 2185]","[90.99027252197266, 66.86369323730469, 241.50050354003906]","[282.1415710449219, 107.1473159790039, 259.0002746582031]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-4.196482950176152, -7.1384137178953715, 4.430370907707679], [-1.147604579186421, -3.646955703279594, 8.519840502868627]]","[10000, 10000]","[0, 0, 0]","[3209, 1316]","[264.99859619140625, 331.8517150878906, 239.54986572265625]","[179.44210815429688, 294.16802978515625, 252.53253173828125]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-4.145421538923423, 3.2717889037710193, -7.0555009697975715], [-1.1516643268688698, -1.9682935320554826, 7.718372139062148]]","[10000, 10000]","[0, 0, 0]","[879, 3242]","[200.5338134765625, 53.18528747558594, 141.7176055908203]","[338.0344543457031, 253.5397491455078, 59.667755126953125]"
9.999999974752427e-07,5,79.4000015258789,2,"[[3.4883661036022633, -6.628399775959927, -6.660576063382372], [-11.260470505776247, -0.10596730508469199, -0.04146901707281325]]","[10000, 10000]","[0, 0, 0]","[97, 915]","[89.11813354492188, 138.3555908203125, 117.75674438476562]","[160.5924835205078, 0.21099328994750977, 180.53916931152344]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-1.9201804814806624, -8.619313923104496, -7.56176826193486], [0.48246814278108885, -4.202647912965968, 13.85821278136874]]","[10000, 10000]","[0, 0, 0]","[921, 1692]","[161.15576171875, 139.42611694335938, 77.44093322753906]","[119.37725067138672, 253.0250701904297, 96.54894256591797]"
9.999999974752427e-07,5,79.4000015258789,2,"[[7.1019697674525535, 2.4237501391913483, 11.36799201440133], [-5.701143962739622, 0.08170870193287567, -1.852271812116261]]","[10000, 10000]","[0, 0, 0]","[2863, 608]","[327.6268005371094, 236.57064819335938, 198.8436737060547]","[261.5196533203125, 162.00302124023438, 359.17889404296875]"
9.999999974752427e-07,5,79.4000015258789,2,"[[1.6314870493834288, 0.9632504467580922, -6.772459703987562], [-1.7270532724589396, -2.7533727728421487, -13.353226597687883]]","[10000, 10000]","[0, 0, 0]","[232, 3125]","[307.5430603027344, 105.62918853759766, 210.55813598632812]","[1.9927525520324707, 103.67987060546875, 57.90200424194336]"
9.999999974752427e-07,5,79.4000015258789,2,"[[4.223216747700163, -1.3269334480616226, -9.752564154703506], [2.624581712260291, -2.4377132469436775, 8.537381503447735]]","[10000, 10000]","[0, 0, 0]","[1700, 445]","[228.0247344970703, 114.41370391845703, 162.5572967529297]","[329.7645263671875, 292.76141357421875, 317.1140441894531]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-1.146688738067278, -1.952038639081183, -6.820818034611041], [5.581227450401265, 9.972267800637193, 3.823346507872676]]","[10000, 10000]","[0, 0, 0]","[274, 2729]","[80.98876190185547, 108.3617172241211, 59.568687438964844]","[178.66709899902344, 341.50164794921875, 60.765357971191406]"
9.999999974752427e-07,5,79.4000015258789,2,"[[2.849974458399398, 0.28579419262244865, -9.172778614410552], [9.176380333221076, 2.90844400377385, -7.091471533762979]]","[10000, 10000]","[0, 0, 0]","[1808, 2559]","[19.00737762451172, 72.65863800048828, 5.726451873779297]","[60.19814682006836, 36.3783073425293, 17.585956573486328]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-0.986917852574298, -8.39476195661348, -8.617864583064568], [-2.1594118231956423, -10.454683461539116, -0.9188293575496167]]","[10000, 10000]","[0, 0, 0]","[2967, 289]","[12.558746337890625, 134.4452362060547, 83.29488372802734]","[233.17738342285156, 175.08067321777344, 78.3296890258789]"
9.999999974752427e-07,5,79.4000015258789,2,"[[1.2312170314230118, 1.5497105494477281, 6.733879653349438], [-3.3607884872389833, 3.998471167367144, 4.325824422021885]]","[10000, 10000]","[0, 0, 0]","[1144, 1944]","[289.43585205078125, 253.6205291748047, 231.5334930419922]","[286.1804504394531, 219.63092041015625, 310.04766845703125]"
9.999999974752427e-07,5,79.4000015258789,2,"[[1.8554859139384732, 7.961196468506453, 1.2332745701501528], [-3.828031321087412, -6.314154498561966, -3.1530087185449696]]","[10000, 10000]","[0, 0, 0]","[1109, 2376]","[82.44185638427734, 188.57936096191406, 256.8804931640625]","[124.31008911132812, 156.87704467773438, 58.773162841796875]"
9.999999974752427e-07,5,79.4000015258789,2,"[[0.12497079736402938, 0.7784074972552999, -5.693130231378935], [-0.13576240950426682, 2.2147591141619647, 13.371833756203545]]","[10000, 10000]","[0, 0, 0]","[3304, 3311]","[25.98045539855957, 82.11591339111328, 80.87918090820312]","[263.47906494140625, 260.5782165527344, 273.5077819824219]"
9.999999974752427e-07,5,79.4000015258789,2,"[[6.537411583425475, -7.222429542892014, 6.911243330911101], [3.5309564915998375, 1.5457690729144917, 6.667394038873162]]","[10000, 10000]","[0, 0, 0]","[241, 2992]","[270.9060363769531, 215.35369873046875, 132.1499481201172]","[166.78048706054688, 300.0326232910156, 23.642663955688477]"
9.999999974752427e-07,5,79.4000015258789,2,"[[6.494006442368874, -0.6898451925976459, -8.213044680880357], [2.227998778756842, 8.490417106879187, 5.582048094376079]]","[10000, 10000]","[0, 0, 0]","[988, 2644]","[6.158630847930908, 128.48971557617188, 173.9363250732422]","[295.85418701171875, 327.54681396484375, 75.29634094238281]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-0.040487343822971956, -0.1937801472804517, 6.881557307515938], [-0.7740811619744437, -0.0338483362964906, 10.249469149121273]]","[10000, 10000]","[0, 0, 0]","[2014, 1487]","[197.5722198486328, 268.3522033691406, 78.1987075805664]","[149.3273162841797, 274.3231201171875, 182.5037841796875]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-7.676712913757062, -3.041527732821693, -3.6405406703399246], [-3.2740308896485755, 8.882559569981296, -7.446449179359928]]","[10000, 10000]","[0, 0, 0]","[1360, 2941]","[185.24053955078125, 156.2078857421875, 21.613561630249023]","[61.98649597167969, 141.81173706054688, 290.2334289550781]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-4.230290312042426, 1.9829502064909654, -3.031435034141552], [-2.1177584863210615, 5.081596744064388, 0.2474175884447007]]","[10000, 10000]","[0, 0, 0]","[2671, 1409]","[144.42974853515625, 32.9776725769043, 154.88514709472656]","[246.31736755371094, 182.57327270507812, 292.62396240234375]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-4.2034074654167135, -5.811228941816213, -12.236120908952472], [7.47445053122461, -1.1418343368918153, -2.3525204428963926]]","[10000, 10000]","[0, 0, 0]","[1773, 1610]","[114.49030303955078, 120.3763427734375, 54.12084197998047]","[70.71788024902344, 162.7174072265625, 171.31436157226562]"
9.999999974752427e-07,5,79.4000015258789,2,"[[2.142128671352581, 5.878629547142797, 3.180508254062253], [-2.1271173881395833, -6.441646516231683, -6.152429628326819]]","[10000, 10000]","[0, 0, 0]","[1144, 1365]","[274.0079650878906, 333.0543212890625, 69.9786376953125]","[234.67437744140625, 42.20597457885742, 251.72608947753906]"
9.999999974752427e-07,5,79.4000015258789,2,"[[2.213944898462478, 1.0785890818051187, 5.6230842762599424], [11.48427054867838, 7.069061911369108, -4.415449951198151]]","[10000, 10000]","[0, 0, 0]","[768, 345]","[91.5530014038086, 293.6516418457031, 25.97440528869629]","[79.64579010009766, 18.1295223236084, 31.61408233642578]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-1.532252497009138, 2.348615654234692, -7.82752474725531], [5.3218181075825175, -4.247507921963197, -3.6661256257681933]]","[10000, 10000]","[0, 0, 0]","[787, 1830]","[117.16828918457031, 109.71028900146484, 303.1206970214844]","[313.4044494628906, 28.298913955688477, 321.4055480957031]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-4.27757353782819, -5.456291268174141, 8.922894326011658], [-5.193395018192206, -0.4273978176802938, -8.021468287751164]]","[10000, 10000]","[0, 0, 0]","[938, 3106]","[39.35669708251953, 307.8475036621094, 231.9045867919922]","[193.14227294921875, 56.9912109375, 184.7046356201172]"
9.999999974752427e-07,5,79.4000015258789,2,"[[2.321857418428472, -4.422444333081384, 3.2807171637495176], [3.7684420242705423, 1.8367468593792264, -5.387641849331544]]","[10000, 10000]","[0, 0, 0]","[1453, 1818]","[294.5816650390625, 213.2974395751953, 117.70022583007812]","[193.27296447753906, 52.11281204223633, 25.984704971313477]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-12.791913931259582, -1.487705776289139, 6.7972314349975145], [-12.388111825136216, -2.8998378616200737, 0.5339693434572108]]","[10000, 10000]","[0, 0, 0]","[1525, 2743]","[330.0777587890625, 207.82562255859375, 6.633725166320801]","[259.7705993652344, 357.5967712402344, 193.17471313476562]"
9.999999974752427e-07,5,79.4000015258789,2,"[[4.616036998072814, -0.7359734610218386, 5.2825864720435805], [2.87870578531444, 0.3714041831425196, -4.960683390195269]]","[10000, 10000]","[0, 0, 0]","[678, 3304]","[347.76141357421875, 228.4957275390625, 170.94110107421875]","[339.1805114746094, 120.33250427246094, 187.3515625]"
9.999999974752427e-07,5,79.4000015258789,2,"[[3.5193643945331927, 1.8208225118404389, 5.918477794981173], [8.653764743347022, -7.279124437114479, 8.17569264555357]]","[10000, 10000]","[0, 0, 0]","[401, 2939]","[115.33876037597656, 236.19723510742188, 207.35580444335938]","[233.56881713867188, 324.13330078125, 319.93109130859375]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-6.861862238224074, 2.9411705303752154, -0.8244049196428259], [1.7742028925120592, 2.177616864710756, 10.765634226089883]]","[10000, 10000]","[0, 0, 0]","[2722, 1895]","[23.76864242553711, 6.301453113555908, 156.7987823486328]","[284.29461669921875, 284.6231384277344, 50.828739166259766]"
9.999999974752427e-07,5,79.4000015258789,2,"[[0.3373361449691403, 5.5964637020870915, 7.468173309935542], [4.353541601771203, -0.20329388114296354, 7.524613643146689]]","[10000, 10000]","[0, 0, 0]","[2120, 3048]","[127.16497039794922, 306.8968505859375, 86.55057525634766]","[138.2129669189453, 300.07958984375, 357.3264465332031]"
